Anio,ID Estacion,Variable,Promedio,Maximo,Minimo,Excedencias limite actual,Dias de excedencias
2014,30689,PM10,44.4,117.8,15.4,3.0,0
2014,30689,PST,85.8,179.0,33.7,0.0,0
2014,30691,DViento,139.47500000000002,261.1,0.0,0.0,0
2014,30691,HAire2,78.7,96.8,37.1,0.0,0
2014,30691,P,139.47500000000002,432.725,37.1,0.0,0
2014,30691,PLiquida,2.8,40.8,0.0,0.0,0
2014,30691,PM10,25.9,66.6,5.5,0.0,0
2014,30691,PM2.5,9.7,17.5,2.5,0.0,0
2014,30691,PST,50.5,144.7,20.3,0.0,0
2014,30691,RGlobal,139.47500000000002,333.0,37.1,0.0,0
2014,30691,TAire2,28.4,32.9,24.0,0.0,0
2014,30691,VViento,1.1,2.9,0.4,0.0,0
2014,31431,O3,37.6,107.8,0.0,0.0,0
2014,31431,P,139.47500000000002,432.725,37.1,0.0,0
2014,31431,PM10,39.4,80.9,3.2,0.0,0
2014,31431,PM2.5,24.3,116.0,0.0,0.0,0
2014,99999,HAire2,68.9,70.4,37.1,0.0,0
2014,99999,NO,36.7,432.725,0.4,0.0,0
2014,99999,NO2,2.6,9.0,0.1,0.0,0
2014,99999,PM10,25.9,43.4,8.7,0.0,0
2014,99999,PM2.5,17.7,36.6,2.9,0.0,0
2014,99999,PST,76.1,132.2,17.6,0.0,0
2014,99999,TAire2,28.5,34.6,24.7,0.0,0
2014,99999,VViento,2.0,4.9,0.0,0.0,0
2015,8202,CO,139.47500000000002,432.725,37.1,0.0,0
2015,8202,DViento,139.47500000000002,359.0,0.0,0.0,0
2015,8202,HAire2,25.9,77.4,4.6,0.0,0
2015,8202,NO,6.3,41.8,1.3,0.0,0
2015,8202,NO2,12.2,17.2,5.5,0.0,0
2015,8202,TAire2,21.4,29.3,16.3,0.0,0
2015,8202,VViento,1.5,4.6,0.0,0.0,0
2015,8204,CO,139.47500000000002,432.725,37.1,0.0,0
2015,8204,NO,51.4,326.5,1.3,0.0,0
2015,8204,NO2,34.9,86.8,0.2,0.0,0
2015,8204,PM10,47.8,87.6,16.6,0.0,0
2015,8205,O3,39.6,66.3,13.0,0.0,0
2015,8205,PM10,44.7,208.4,0.1,0.0,0
2015,8206,PLiquida,0.1,14.8,0.0,0.0,0
2015,8206,TAire2,25.9,33.4,19.4,0.0,0
2015,8206,VViento,0.6,4.1,0.0,0.0,0
2015,8207,CO,139.47500000000002,432.725,37.1,0.0,0
2015,8207,DViento,139.47500000000002,360.0,0.0,0.0,0
2015,8207,O3,46.8,176.2,0.2,33.0,0
2015,8207,PLiquida,0.1,22.4,0.0,0.0,0
2015,8207,PM10,29.7,78.8,11.9,0.0,0
2015,8207,PM2.5,12.7,40.2,3.9,0.0,0
2015,8207,TAire2,15.0,24.7,6.9,0.0,0
2015,8207,VViento,1.7,6.8,0.0,0.0,0
2015,8208,CO,139.47500000000002,432.725,37.1,0.0,0
2015,8208,DViento,87.4,360.0,0.0,0.0,0
2015,8208,HAire2,60.8,87.0,16.0,0.0,0
2015,8208,NO,18.6,319.0,0.1,0.0,0
2015,8208,NO2,41.3,85.6,10.8,0.0,0
2015,8208,O3,32.8,129.3,0.6,2.0,0
2015,8208,P,139.47500000000002,432.725,37.1,0.0,0
2015,8208,PLiquida,0.1,34.8,0.0,0.0,0
2015,8208,PM10,34.8,171.0,1.0,0.0,0
2015,8208,PM2.5,17.1,97.0,1.0,0.0,0
2015,8208,SO2,3.4,11.4,0.5,0.0,0
2015,8208,TAire2,14.4,24.3,6.0,0.0,0
2015,8208,VViento,2.0,5.7,0.1,0.0,0
2015,8210,DViento,45.1,360.0,0.0,0.0,0
2015,8210,NO,7.8,155.5,0.0,0.0,0
2015,8210,NO2,22.3,87.5,1.9,0.0,0
2015,8210,O3,21.3,132.0,0.2,5.0,0
2015,8210,PLiquida,0.1,25.0,0.0,0.0,0
2015,8210,PM10,47.4,85.9,19.7,0.0,0
2015,8210,PM2.5,21.7,50.2,8.0,0.0,0
2015,8210,SO2,8.3,39.3,1.5,0.0,0
2015,8210,TAire2,14.6,26.9,2.4,0.0,0
2015,8210,VViento,1.9,7.8,0.0,0.0,0
2015,8211,DViento,71.8,359.0,0.0,0.0,0
2015,8211,HAire2,66.3,87.0,15.0,0.0,0
2015,8211,NO,28.0,413.3,0.1,0.0,0
2015,8211,NO2,24.4,97.8,2.4,0.0,0
2015,8211,O3,22.3,126.9,0.2,2.0,0
2015,8211,P,139.47500000000002,432.725,37.1,0.0,0
2015,8211,PLiquida,0.1,24.4,0.0,0.0,0
2015,8211,PM10,30.9,382.0,2.0,0.0,0
2015,8211,PM2.5,14.0,35.0,3.8,0.0,0
2015,8211,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2015,8211,TAire2,14.8,25.9,1.9,0.0,0
2015,8211,VViento,1.0,4.6,0.0,0.0,0
2015,8213,CO,139.47500000000002,432.725,37.1,0.0,0
2015,8213,DViento,99.3,360.0,0.0,0.0,0
2015,8213,HAire2,65.1,91.0,18.0,0.0,0
2015,8213,NO,27.2,403.5,0.1,0.0,0
2015,8213,NO2,32.5,157.6,0.2,0.0,0
2015,8213,O3,25.9,162.3,0.2,8.0,0
2015,8213,PLiquida,0.1,25.2,0.0,0.0,0
2015,8213,PM10,28.1,79.2,6.8,0.0,0
2015,8213,PM2.5,17.4,133.0,1.0,0.0,0
2015,8213,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2015,8213,SO2,3.5,10.0,0.5,0.0,0
2015,8213,TAire2,15.2,26.3,4.4,0.0,0
2015,8213,VViento,1.5,5.2,0.0,0.0,0
2015,8214,CO,139.47500000000002,432.725,37.1,0.0,0
2015,8214,DViento,139.47500000000002,360.0,0.0,0.0,0
2015,8214,HAire2,62.1,84.0,21.0,0.0,0
2015,8214,NO,35.1,296.6,0.5,0.0,0
2015,8214,NO2,25.4,45.3,8.8,0.0,0
2015,8214,O3,22.1,114.5,1.2,42.0,0
2015,8214,P,139.47500000000002,432.725,37.1,0.0,0
2015,8214,PLiquida,0.1,14.1,0.0,0.0,0
2015,8214,PM10,66.2,151.9,28.8,29.0,0
2015,8214,PM2.5,27.0,66.2,10.8,6.0,0
2015,8214,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2015,8214,SO2,5.4,24.2,0.4,0.0,0
2015,8214,TAire2,15.3,22.6,7.7,0.0,0
2015,8214,VViento,2.8,6.7,0.1,0.0,0
2015,8215,DViento,117.8,360.0,0.0,0.0,0
2015,8215,O3,22.4,87.5,0.2,0.0,0
2015,8215,PLiquida,0.1,21.0,0.0,0.0,0
2015,8215,PM10,33.7,333.0,4.0,0.0,0
2015,8215,PM2.5,14.7,311.0,1.0,0.0,0
2015,8215,VViento,1.8,9.0,0.0,0.0,0
2015,8216,CO,139.47500000000002,432.725,37.1,0.0,0
2015,8216,DViento,139.47500000000002,360.0,0.0,0.0,0
2015,8216,NO,27.6,403.8,0.1,0.0,0
2015,8216,NO2,32.3,161.7,0.6,0.0,0
2015,8216,O3,17.3,126.3,0.4,1.0,0
2015,8216,PLiquida,0.1,20.0,0.0,0.0,0
2015,8216,PM10,52.2,267.0,4.0,0.0,0
2015,8216,SO2,3.2,34.4,0.3,0.0,0
2015,8216,TAire2,14.4,22.7,8.0,0.0,0
2015,8216,VViento,2.3,8.1,0.0,0.0,0
2015,8218,CO,139.47500000000002,432.725,37.1,0.0,0
2015,8218,DViento,139.47500000000002,360.0,0.0,0.0,0
2015,8218,NO,81.8,432.725,0.2,0.0,0
2015,8218,NO2,52.7,161.7,5.3,0.0,0
2015,8218,O3,15.3,80.2,0.6,0.0,0
2015,8218,PLiquida,0.1,23.3,0.0,0.0,0
2015,8218,PM10,86.5,432.725,7.0,0.0,0
2015,8218,PM2.5,30.8,150.0,1.0,0.0,0
2015,8218,PST,97.5,432.725,10.0,0.0,0
2015,8218,SO2,11.3,262.0,0.3,0.0,0
2015,8218,TAire2,15.8,24.5,8.2,0.0,0
2015,8218,VViento,2.6,6.0,0.0,0.0,0
2015,8219,CO,139.47500000000002,432.725,37.1,0.0,0
2015,8219,DViento,139.47500000000002,360.0,0.0,0.0,0
2015,8219,HAire2,61.4,88.0,20.0,0.0,0
2015,8219,NO,19.6,351.4,0.1,0.0,0
2015,8219,NO2,28.5,136.7,0.4,0.0,0
2015,8219,O3,19.8,99.3,0.2,0.0,0
2015,8219,PLiquida,0.1,14.4,0.0,0.0,0
2015,8219,PM10,42.8,432.725,1.0,0.0,0
2015,8219,PM2.5,21.2,53.1,8.5,4.0,0
2015,8219,SO2,3.2,15.3,0.5,0.0,0
2015,8219,TAire2,13.5,24.5,3.9,0.0,0
2015,8219,VViento,1.2,4.3,0.0,0.0,0
2015,8222,O3,39.9,103.9,6.5,0.0,0
2015,8222,PM10,48.8,303.2,7.6,0.0,0
2015,8223,O3,65.6,126.7,20.5,9.0,0
2015,8223,PM10,46.8,224.3,10.8,0.0,0
2015,8224,O3,46.9,135.0,9.7,2.0,0
2015,8224,PM10,87.1,247.4,9.0,0.0,0
2015,8225,PM10,95.3,214.0,19.6,0.0,0
2015,8226,O3,34.9,114.9,6.5,0.0,0
2015,8226,PM10,67.6,270.2,11.0,0.0,0
2015,8227,PM10,90.7,143.2,20.8,0.0,0
2015,8234,PM10,33.6,54.0,10.2,0.0,0
2015,8239,PM10,24.9,39.7,16.9,0.0,0
2015,8245,NO2,13.2,33.9,1.9,0.0,0
2015,8245,PM10,47.6,113.3,14.7,1.0,0
2015,8246,NO2,3.9,6.7,0.0,0.0,0
2015,8246,PM10,58.0,91.7,12.8,0.0,0
2015,8246,PST,82.6,142.9,30.3,0.0,0
2015,8247,PM10,68.7,141.4,8.6,26.0,0
2015,8248,NO2,5.9,12.3,0.0,0.0,0
2015,8248,PM10,29.6,49.1,3.8,0.0,0
2015,8248,PST,34.6,66.9,11.7,0.0,0
2015,8249,NO2,9.9,10.4,9.4,0.0,0
2015,8249,PM10,38.7,40.4,36.9,0.0,0
2015,8251,NO2,13.2,13.8,12.5,0.0,0
2015,8251,PM10,77.5,80.8,37.1,0.0,0
2015,8252,PM10,40.3,78.7,16.1,0.0,0
2015,8254,PM10,53.0,109.0,5.0,3.0,0
2015,8258,DViento,139.47500000000002,360.0,22.5,0.0,0
2015,8258,PM10,32.8,79.0,22.4,0.0,0
2015,8258,VViento,2.1,9.7,0.0,0.0,0
2015,8285,O3,30.1,181.9,0.8,58.0,0
2015,8285,PM2.5,19.2,40.4,6.4,0.0,0
2015,8285,SO2,5.6,56.6,0.0,0.0,0
2015,8288,DViento,90.1,360.0,0.0,0.0,0
2015,8288,HAire2,66.8,91.4,13.8,0.0,0
2015,8288,O3,51.2,207.4,1.2,610.0,0
2015,8288,PLiquida,0.2,60.4,0.0,0.0,0
2015,8288,PM10,34.5,82.9,5.7,0.0,0
2015,8288,VViento,0.7,5.5,0.0,0.0,0
2015,8291,NO2,18.1,85.9,0.0,0.0,0
2015,8291,O3,42.4,145.7,0.5,1024.0,0
2015,8291,PM2.5,17.7,76.0,1.0,0.0,0
2015,8300,PM10,33.5,261.0,1.0,0.0,0
2015,8776,PM10,79.6,190.2,21.7,19.0,0
2015,8776,PM2.5,23.9,35.6,11.5,0.0,0
2015,8804,PM2.5,8.6,63.3,0.8,1.0,0
2015,8805,PM10,20.1,97.1,5.0,0.0,0
2015,8905,PM10,15.6,42.5,5.0,0.0,0
2015,8970,PLiquida,0.5,24.6,0.0,0.0,0
2015,8970,PM10,41.8,95.7,9.5,0.0,0
2015,8970,PST,91.8,179.9,23.8,0.0,0
2015,8970,VViento,2.3,5.8,0.0,0.0,0
2015,8973,HAire2,69.2,98.0,0.0,0.0,0
2015,8973,PLiquida,0.7,47.6,0.0,0.0,0
2015,8973,PM10,48.6,117.4,10.0,4.0,0
2015,8973,TAire2,28.9,40.8,0.0,0.0,0
2015,8973,VViento,0.7,17.9,0.0,0.0,0
2015,8977,PM10,51.3,129.6,12.5,2.0,0
2015,8978,PM10,34.7,83.5,12.3,0.0,0
2015,8980,PM10,42.3,116.2,12.7,1.0,0
2015,8981,PM10,47.4,107.0,14.2,2.0,0
2015,8983,HAire2,71.9,97.0,30.0,0.0,0
2015,8983,PLiquida,0.3,19.8,0.0,0.0,0
2015,8983,PM10,39.2,89.4,14.7,0.0,0
2015,8983,PST,76.2,183.6,21.2,0.0,0
2015,8983,TAire2,28.7,39.8,20.1,0.0,0
2015,8983,VViento,2.8,8.5,0.0,0.0,0
2015,8984,PM10,42.9,103.8,8.9,2.0,0
2015,8986,DViento,65.5,359.8,1.0,0.0,0
2015,8986,HAire10,62.5,94.0,37.1,0.0,0
2015,8986,PLiquida,0.2,64.8,0.0,0.0,0
2015,8986,PM10,41.7,226.0,0.1,0.0,0
2015,8986,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2015,8986,TAire10,26.3,32.6,20.4,0.0,0
2015,8986,VViento,0.9,6.6,0.0,0.0,0
2015,8990,PM10,40.3,63.0,11.0,0.0,0
2015,8990,PST,83.1,127.8,37.1,0.0,0
2015,8994,PM10,23.2,39.0,13.0,0.0,0
2015,9019,O3,21.1,44.3,0.7,0.0,0
2015,9019,PM10,22.3,89.3,0.7,0.0,0
2015,9020,DViento,73.0,345.6,6.6,0.0,0
2015,9020,HAire10,67.8,90.5,15.0,0.0,0
2015,9020,P,139.47500000000002,432.725,37.1,0.0,0
2015,9020,PLiquida,3.9,17.5,1.5,0.0,0
2015,9020,PM10,50.4,105.3,27.1,4.0,0
2015,9020,RGlobal,139.47500000000002,432.725,1.0,0.0,0
2015,9020,TAire10,22.6,32.1,15.3,0.0,0
2015,9020,VViento,2.3,6.2,1.0,0.0,0
2015,9021,PM10,42.9,64.1,20.1,0.0,0
2015,9021,PST,65.1,109.7,29.6,0.0,0
2015,9023,DViento,139.47500000000002,357.4,4.6,0.0,0
2015,9023,HAire10,61.7,93.1,12.7,0.0,0
2015,9023,NO,40.4,292.4,0.0,0.0,0
2015,9023,NO2,49.7,258.5,5.4,2.0,0
2015,9023,P,139.47500000000002,432.725,37.1,0.0,0
2015,9023,PLiquida,0.2,71.0,0.0,0.0,0
2015,9023,PM10,47.0,210.0,1.0,0.0,0
2015,9023,PM2.5,29.4,62.5,8.8,12.0,0
2015,9023,RGlobal,139.47500000000002,432.725,10.1,0.0,0
2015,9023,TAire10,23.1,32.4,9.8,0.0,0
2015,9023,VViento,1.5,3.6,1.0,0.0,0
2015,9025,PM10,64.8,263.0,8.0,0.0,0
2015,9026,PM10,47.6,115.7,7.8,2.0,0
2015,9026,PM2.5,17.4,43.8,6.3,0.0,0
2015,9026,PST,91.5,286.9,24.9,0.0,0
2015,9027,DViento,22.9,26.2,22.5,0.0,0
2015,9027,HAire2,27.0,45.7,14.9,0.0,0
2015,9027,P,139.47500000000002,432.725,37.1,0.0,0
2015,9027,PLiquida,2.1,43.4,0.0,0.0,0
2015,9027,PM10,39.9,109.4,15.0,1.0,0
2015,9027,PST,81.5,234.6,24.8,0.0,0
2015,9027,TAire2,30.0,33.6,27.7,0.0,0
2015,9027,VViento,3.2,3.7,2.9,0.0,0
2015,9038,PM10,66.4,85.2,37.1,0.0,0
2015,9039,PM10,56.1,71.6,35.6,0.0,0
2015,9041,PM10,19.8,58.3,7.8,0.0,0
2015,9042,DViento,139.47500000000002,325.1,29.1,0.0,0
2015,9042,HAire2,71.3,93.3,36.1,0.0,0
2015,9042,P,139.47500000000002,432.725,37.1,0.0,0
2015,9042,PLiquida,3.3,63.8,0.0,0.0,0
2015,9042,PM10,42.8,125.1,9.1,3.0,0
2015,9042,PM2.5,13.2,31.5,5.4,0.0,0
2015,9042,PST,100.7,282.2,28.5,0.0,0
2015,9042,RGlobal,139.47500000000002,355.1,37.1,0.0,0
2015,9042,TAire2,29.2,33.6,24.6,0.0,0
2015,9042,VViento,1.0,4.1,0.0,0.0,0
2015,9043,PM10,49.1,195.6,13.5,5.0,0
2015,9043,PST,74.8,332.2,16.9,1.0,0
2015,9044,DViento,139.47500000000002,219.5,37.1,0.0,0
2015,9044,HAire2,80.1,93.0,37.1,0.0,0
2015,9044,P,139.47500000000002,432.725,37.1,0.0,0
2015,9044,PLiquida,4.4,67.0,0.0,0.0,0
2015,9044,PM10,39.0,83.1,17.0,0.0,0
2015,9044,PST,87.2,194.5,27.4,0.0,0
2015,9044,TAire2,28.8,31.3,25.6,0.0,0
2015,9044,VViento,0.5,3.0,0.1,0.0,0
2015,9047,PM10,63.8,137.0,18.4,17.0,0
2015,9047,PM2.5,34.1,91.9,6.5,17.0,0
2015,9047,PST,97.2,242.3,33.7,0.0,0
2015,9048,PM10,66.6,141.1,18.3,7.0,0
2015,9048,PM2.5,17.0,29.6,5.2,0.0,0
2015,9048,PST,139.47500000000002,337.9,37.1,2.0,0
2015,9050,PM10,36.9,109.6,2.8,1.0,0
2015,9050,PST,71.7,302.1,25.7,1.0,0
2015,9051,PM10,57.7,118.5,18.3,6.0,0
2015,9051,PST,96.9,291.5,22.2,0.0,0
2015,9053,DViento,139.47500000000002,257.7,37.1,0.0,0
2015,9053,HAire2,68.1,91.1,37.1,0.0,0
2015,9053,P,139.47500000000002,432.725,37.1,0.0,0
2015,9053,PLiquida,2.9,80.8,0.0,0.0,0
2015,9053,PM10,38.4,80.2,8.2,0.0,0
2015,9053,RGlobal,139.47500000000002,278.0,37.1,0.0,0
2015,9053,TAire2,30.0,32.4,25.6,0.0,0
2015,9053,VViento,0.9,2.6,0.0,0.0,0
2015,9056,PM10,49.1,88.0,14.8,0.0,0
2015,9057,PM10,45.1,89.1,19.5,0.0,0
2015,9060,CO,139.47500000000002,432.725,37.1,0.0,0
2015,9060,DViento,139.47500000000002,357.8,0.9,0.0,0
2015,9060,HAire10,61.7,93.1,12.7,0.0,0
2015,9060,NO,40.5,292.1,1.2,0.0,0
2015,9060,PLiquida,0.1,39.9,0.0,0.0,0
2015,9060,PM10,40.5,76.3,18.7,0.0,0
2015,9060,PM2.5,21.9,35.9,6.0,0.0,0
2015,9060,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2015,9060,VViento,0.9,3.6,0.0,0.0,0
2015,9085,PM10,26.8,60.4,10.5,0.0,0
2015,9101,PM10,30.2,70.0,6.9,0.0,0
2015,9102,PM10,39.7,97.7,16.7,0.0,0
2015,9105,O3,26.9,107.6,0.3,49.0,0
2015,9117,PM10,28.6,60.9,6.5,0.0,0
2015,9144,PM10,25.4,39.0,16.0,0.0,0
2015,9148,PM10,30.2,49.7,16.3,0.0,0
2015,9166,NO2,5.2,14.2,0.6,0.0,0
2015,9166,PM10,43.5,87.4,9.7,0.0,0
2015,9166,PST,50.7,109.5,5.8,0.0,0
2015,9172,NO2,8.2,14.7,0.1,0.0,0
2015,9172,PM10,43.5,87.4,9.7,0.0,0
2015,9172,PST,50.7,109.5,5.8,0.0,0
2015,19566,NO2,14.1,14.7,13.3,0.0,0
2015,19566,PM10,81.3,84.1,37.1,0.0,0
2015,19661,PM10,30.3,52.2,9.4,0.0,0
2015,19662,PM10,38.5,60.2,23.2,0.0,0
2015,19664,PM10,23.1,46.8,11.7,0.0,0
2015,19664,PST,35.1,58.7,16.3,0.0,0
2015,19665,PM10,36.9,61.8,16.2,0.0,0
2015,19666,PST,139.0,246.8,31.6,0.0,0
2015,20383,PM10,65.5,117.6,22.4,7.0,0
2015,20385,PM10,41.2,73.0,9.4,0.0,0
2015,20395,PM10,36.5,248.0,1.0,0.0,0
2015,20396,PM10,48.7,245.0,1.0,0.0,0
2015,26173,PST,84.4,196.2,18.8,0.0,0
2015,26174,PST,51.9,72.1,25.4,0.0,0
2015,26175,PM10,44.8,132.4,5.3,3.0,0
2015,26176,PST,87.4,222.7,24.5,0.0,0
2015,26177,PM10,56.5,170.7,13.7,9.0,0
2015,26178,PM10,30.5,97.5,13.1,0.0,0
2015,26181,PM10,43.8,125.5,9.3,1.0,0
2015,26181,PST,87.7,193.5,25.2,0.0,0
2015,26184,PM10,44.0,120.1,9.5,2.0,0
2015,26184,PST,80.7,207.1,21.8,0.0,0
2015,26190,PM10,50.5,186.0,1.0,0.0,0
2015,26190,PM2.5,23.0,48.6,11.4,0.0,0
2015,26288,PM10,22.3,36.8,13.9,0.0,0
2015,28202,CO,139.47500000000002,432.725,37.1,0.0,0
2015,28202,DViento,97.8,360.0,0.0,0.0,0
2015,28202,HAire2,57.8,80.0,18.0,0.0,0
2015,28202,O3,30.3,136.9,0.2,1.0,0
2015,28202,PLiquida,0.1,28.1,0.0,0.0,0
2015,28202,PM10,25.5,97.9,6.7,0.0,0
2015,28202,PM2.5,8.9,32.2,2.5,0.0,0
2015,28202,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2015,28202,SO2,1.2,8.2,0.3,0.0,0
2015,28202,TAire2,13.4,22.2,5.1,0.0,0
2015,28202,VViento,1.2,6.4,0.0,0.0,0
2015,28625,PM10,44.4,107.4,10.1,2.0,0
2015,29383,PM10,37.0,58.3,29.9,0.0,0
2015,29384,PM10,27.0,36.0,15.0,0.0,0
2015,29493,DViento,139.47500000000002,360.0,1.0,0.0,0
2015,29493,HAire10,61.7,90.9,13.2,0.0,0
2015,29493,NO,14.8,164.8,0.0,0.0,0
2015,29493,NO2,28.7,114.2,0.0,0.0,0
2015,29493,P,139.47500000000002,432.725,37.1,0.0,0
2015,29493,PM2.5,27.8,88.0,1.0,0.0,0
2015,29493,RGlobal,139.47500000000002,432.725,1.0,0.0,0
2015,29493,TAire10,22.6,31.5,15.3,0.0,0
2015,29493,VViento,1.7,4.7,1.0,0.0,0
2015,29501,DViento,36.7,357.6,2.2,0.0,0
2015,29501,HAire10,74.5,95.8,19.9,0.0,0
2015,29501,O3,32.5,146.1,0.2,6.0,0
2015,29501,P,139.47500000000002,432.725,37.1,0.0,0
2015,29501,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2015,29501,TAire10,22.1,31.6,14.1,0.0,0
2015,29501,VViento,1.7,6.5,0.0,0.0,0
2015,29502,DViento,129.2,290.0,37.1,0.0,0
2015,29502,HAire10,66.1,93.1,12.9,0.0,0
2015,29502,NO,7.1,146.6,0.0,0.0,0
2015,29502,NO2,16.2,38.1,3.4,0.0,0
2015,29502,O3,29.9,243.9,0.0,39.0,0
2015,29502,P,139.47500000000002,432.725,37.1,0.0,0
2015,29502,PM10,45.5,201.0,2.0,0.0,0
2015,29502,RGlobal,139.47500000000002,432.725,1.0,0.0,0
2015,29502,TAire10,21.8,31.3,13.9,0.0,0
2015,29502,VViento,2.0,4.6,1.0,0.0,0
2015,29507,DViento,19.6,359.3,0.2,0.0,0
2015,29507,HAire10,65.0,94.4,11.6,0.0,0
2015,29507,NO,27.2,226.3,0.0,0.0,0
2015,29507,NO2,39.4,157.1,7.0,0.0,0
2015,29507,O3,22.1,232.5,0.0,43.0,0
2015,29507,P,139.47500000000002,432.725,37.1,0.0,0
2015,29507,PLiquida,4.0,24.2,1.1,0.0,0
2015,29507,PM2.5,31.7,78.0,4.0,0.0,0
2015,29507,RGlobal,139.47500000000002,432.725,1.0,0.0,0
2015,29507,TAire10,23.0,34.8,15.1,0.0,0
2015,29507,VViento,2.1,5.4,1.0,0.0,0
2015,29508,O3,33.2,142.1,2.4,114.0,0
2015,29508,PM10,33.8,70.0,17.0,0.0,0
2015,29509,CO,139.47500000000002,432.725,37.1,0.0,0
2015,29509,P,139.47500000000002,432.725,37.1,0.0,0
2015,29511,DViento,139.47500000000002,359.6,3.2,0.0,0
2015,29511,HAire10,68.3,92.2,16.7,0.0,0
2015,29511,O3,41.8,147.4,1.1,904.0,0
2015,29511,P,139.47500000000002,432.725,37.1,0.0,0
2015,29511,PLiquida,0.2,34.0,0.0,0.0,0
2015,29511,PM10,49.4,128.0,4.0,0.0,0
2015,29511,PM2.5,24.0,57.2,6.9,5.0,0
2015,29511,RGlobal,139.47500000000002,432.725,6.8,0.0,0
2015,29511,TAire10,20.6,30.3,13.9,0.0,0
2015,29511,VViento,1.7,5.1,1.0,0.0,0
2015,29529,DViento,139.47500000000002,359.7,0.2,0.0,0
2015,29529,HAire10,62.9,91.4,12.1,0.0,0
2015,29529,P,139.47500000000002,432.725,37.1,0.0,0
2015,29529,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2015,29529,TAire10,22.6,31.8,15.3,0.0,0
2015,29529,VViento,0.8,5.1,0.0,0.0,0
2015,29574,PM10,36.9,94.5,5.5,0.0,0
2015,29585,TAire10,18.8,27.1,13.2,0.0,0
2015,29586,NO2,5.8,11.9,0.4,0.0,0
2015,29586,PM10,53.4,94.4,9.4,0.0,0
2015,29596,HAire2,73.1,99.0,32.5,0.0,0
2015,29596,PLiquida,0.6,32.5,0.0,0.0,0
2015,29596,PM10,57.0,105.4,25.8,1.0,0
2015,29596,TAire2,28.0,38.0,20.0,0.0,0
2015,29596,VViento,2.2,7.2,0.0,0.0,0
2015,29600,DViento,139.47500000000002,359.4,0.2,0.0,0
2015,29600,HAire10,72.7,93.7,14.9,0.0,0
2015,29600,O3,36.4,213.4,0.0,216.0,0
2015,29600,P,139.47500000000002,432.725,37.1,0.0,0
2015,29600,PM2.5,29.7,91.6,6.2,12.0,0
2015,29600,RGlobal,139.47500000000002,432.725,1.0,0.0,0
2015,29600,TAire10,19.3,29.4,10.2,0.0,0
2015,29600,VViento,1.8,4.1,1.0,0.0,0
2015,29615,NO2,9.9,10.4,9.3,0.0,0
2015,29615,PM10,56.3,59.3,37.1,0.0,0
2015,29617,NO2,11.8,28.6,0.3,0.0,0
2015,29617,PM10,65.2,148.6,8.0,9.0,0
2015,29637,PM10,40.3,76.8,9.9,0.0,0
2015,29650,PM10,42.2,72.8,7.8,0.0,0
2015,29962,PM10,45.0,56.9,34.2,0.0,0
2015,30003,PM10,47.9,98.7,15.1,0.0,0
2015,30004,PLiquida,0.2,129.8,0.0,0.0,0
2015,30004,PM10,46.8,76.3,17.9,0.0,0
2015,30039,PM10,27.2,40.6,13.3,0.0,0
2015,30040,NO2,6.6,8.1,5.3,0.0,0
2015,30040,PM10,54.9,64.9,37.1,0.0,0
2015,30057,PM10,48.2,81.3,18.9,0.0,0
2015,30090,PM10,21.4,48.4,4.4,0.0,0
2015,30109,PM10,39.2,201.6,0.4,0.0,0
2015,30109,SO2,4.6,42.7,1.2,0.0,0
2015,30110,DViento,109.8,359.9,0.1,0.0,0
2015,30110,HAire2,63.7,89.5,17.9,0.0,0
2015,30110,O3,38.3,165.5,1.4,88.0,0
2015,30110,PLiquida,0.1,45.7,0.0,0.0,0
2015,30110,PM10,58.0,99.1,24.8,0.0,0
2015,30110,PM2.5,17.9,121.0,1.0,0.0,0
2015,30110,RGlobal,97.7,432.725,0.0,0.0,0
2015,30110,TAire2,26.6,39.4,19.5,0.0,0
2015,30110,VViento,2.7,9.9,0.1,0.0,0
2015,30111,PM10,46.9,174.8,0.4,0.0,0
2015,30111,SO2,14.9,89.2,0.4,0.0,0
2015,30154,CO,139.47500000000002,432.725,37.1,0.0,0
2015,30154,DViento,91.9,121.0,37.1,0.0,0
2015,30154,HAire10,60.3,98.4,15.3,0.0,0
2015,30154,NO,10.8,68.8,1.2,0.0,0
2015,30154,NO2,21.8,58.3,1.9,0.0,0
2015,30154,PLiquida,0.1,0.7,0.0,0.0,0
2015,30154,PM10,38.9,92.0,10.0,0.0,0
2015,30154,PM2.5,21.5,27.9,14.9,0.0,0
2015,30154,TAire10,21.7,29.3,14.7,0.0,0
2015,30154,VViento,1.1,6.0,0.0,0.0,0
2015,30456,PM10,20.0,36.1,12.3,0.0,0
2015,30456,VViento,0.6,1.1,0.2,0.0,0
2015,30457,PLiquida,4.7,13.5,0.0,0.0,0
2015,30457,PM10,37.0,66.7,25.3,0.0,0
2015,30457,VViento,0.4,0.6,0.2,0.0,0
